-15.5,1.0,771472
-14.5,1.0,245856
-13.5,1.0,70400
-12.5,1.0,80208
-11.5,1.0,79408
-10.5,1.0,10640
-9.5,1.0,1728
-8.5,1.0,0
-7.5,1.0,0
-6.5,1.0,0
-5.5,1.0,0
-4.5,1.0,0
-3.5,1.0,0
-2.5,1.0,0
-1.5,1.0,0
-0.5,1.0,0
0.5,1.0,0
